order_id,customer_id,product_id,store_id,quantity,unit_price,discount,sales_amount,order_status,order_date,extra_column
44105,1614,198,18,10.0,1136.58,0.19,9206.3,Completed,2023-06-03,REMOVE_ME
44106,402,264,8,5.0,877.42,0.15,3729.03,Cancelled,2023-10-23,REMOVE_ME
44107,1825,287,21,7.0,513.0,0.25,2693.25,completed,2023-04-16,REMOVE_ME
44108,1250,224,11,1.0,790.21,0.07,734.9,Cancelled,2023-06-06,REMOVE_ME
44109,1175,19,11,9.0,1087.28,0.06,9198.39,completed,2024-05-14,REMOVE_ME
44110,1519,270,16,4.0,1079.97,-0.08,4665.47,Cancelled,2024-11-19,REMOVE_ME
44111,1863,31,10,8.0,911.25,-0.1,8019.0,cancelled,2024-11-20,REMOVE_ME
44112,1973,53,5,10.0,465.06,0.2,3720.48,completed,2024-04-08,REMOVE_ME
44113,569,267,2,9.0,777.92,-0.03,7211.32,cancelled,2024-06-16,REMOVE_ME
44114,1605,230,4,8.0,376.47,0.3,2108.23,completed,2024-06-25,REMOVE_ME
44115,1635,188,3,1.0,27.07,-0.03,27.88,cancelled,2023-12-25,REMOVE_ME
44116,48,24,23,3.0,547.64,0.11,1462.2,Cancelled,2024-08-29,REMOVE_ME
44117,1022,30,3,9.0,355.47,0.08,2943.29,completed,2023-02-17,REMOVE_ME
44118,1133,271,12,9.0,1027.26,0.22,7211.37,completed,2023-02-11,REMOVE_ME
44119,81,151,3,4.0,1173.98,-0.01,4742.88,Pending,2023-04-21,REMOVE_ME
44120,944,146,1,5.0,454.7,-0.05,2387.18,Pending,2024-02-12,REMOVE_ME
44121,628,263,7,8.0,1030.42,0.1,7419.02,cancelled,2023-07-31,REMOVE_ME
44122,429,205,11,8.0,483.45,-0.06,4099.66,Pending,2024-06-09,REMOVE_ME
44123,911,241,8,3.0,676.04,0.11,1805.03,Pending,2023-04-18,REMOVE_ME
44124,410,215,7,8.0,412.78,0.06,3104.11,Completed,2023-03-07,REMOVE_ME
44125,1506,256,10,9.0,1021.16,-0.1,10109.48,cancelled,2023-07-11,REMOVE_ME
44126,180,157,24,7.0,384.1,0.18,2204.73,completed,2024-11-26,REMOVE_ME
44127,1838,257,23,10.0,596.12,0.3,4172.84,Completed,2023-02-09,REMOVE_ME
44128,1755,104,20,4.0,957.67,-0.05,4022.21,Pending,2024-09-17,REMOVE_ME
44129,467,195,1,3.0,359.03,0.28,775.5,cancelled,2023-10-09,REMOVE_ME
44130,601,180,12,8.0,1174.93,0.08,8647.48,cancelled,2024-01-28,REMOVE_ME
44131,1473,225,20,4.0,187.56,-0.07,802.76,Pending,2023-02-28,REMOVE_ME
44132,1768,239,7,2.0,241.95,-0.01,488.74,completed,2024-10-05,REMOVE_ME
44133,105,44,7,8.0,157.17,0.23,968.17,completed,2024-10-04,REMOVE_ME
44134,698,44,2,5.0,515.07,0.17,2137.54,Pending,2023-08-21,REMOVE_ME
44135,1576,58,14,8.0,575.29,0.19,3727.88,cancelled,2023-08-21,REMOVE_ME
44136,1930,264,1,4.0,370.75,0.15,1260.55,Pending,2023-08-30,REMOVE_ME
44137,1796,84,24,4.0,468.68,-0.07,2005.95,Pending,2024-12-02,REMOVE_ME
44138,1435,283,3,4.0,646.95,0.14,2225.51,Completed,2023-07-27,REMOVE_ME
44139,1275,77,5,4.0,1063.07,-0.04,4422.37,Cancelled,2024-01-13,REMOVE_ME
44140,340,150,14,1.0,514.27,0.08,473.13,cancelled,2023-03-21,REMOVE_ME
44141,681,38,3,9.0,1036.78,0.23,7184.89,cancelled,2024-07-26,REMOVE_ME
44142,831,199,9,8.0,865.65,0.03,6717.44,cancelled,2024-12-26,REMOVE_ME
44143,220,122,2,5.0,537.22,-0.09,2927.85,Completed,2023-11-03,REMOVE_ME
44144,68,300,8,8.0,959.65,0.26,5681.13,Completed,2023-08-19,REMOVE_ME
44145,478,200,2,9.0,1155.27,-0.01,10501.4,Cancelled,2023-12-04,REMOVE_ME
44146,639,56,15,5.0,85.21,0.08,391.97,completed,2024-09-16,REMOVE_ME
44147,1032,189,1,9.0,825.45,0.25,5571.79,cancelled,2023-11-30,REMOVE_ME
44148,1508,132,14,9.0,603.64,0.2,4346.21,Cancelled,2024-04-21,REMOVE_ME
44149,1486,247,13,10.0,931.91,0.01,9225.91,Completed,2023-12-11,REMOVE_ME
44150,907,76,16,6.0,375.57,0.15,1915.41,Cancelled,2024-05-13,REMOVE_ME
44151,1332,4,18,,312.91,0.07,582.01,Cancelled,2023-08-18,REMOVE_ME
44152,219,3,25,10.0,185.33,0.26,1371.44,cancelled,2023-06-04,REMOVE_ME
44153,9,240,17,8.0,848.02,0.13,5902.22,Completed,2023-10-04,REMOVE_ME
44154,1972,77,21,6.0,1106.14,0.09,6039.52,completed,2023-07-19,REMOVE_ME
44155,730,19,2,2.0,117.39,0.2,187.82,cancelled,2023-05-31,REMOVE_ME
44156,42,171,15,7.0,263.19,0.03,1787.06,Cancelled,2024-01-19,REMOVE_ME
44157,303,237,3,3.0,1035.23,0.09,2826.18,Pending,2023-10-12,REMOVE_ME
44158,713,33,9,1.0,966.34,0.06,908.36,Pending,2023-01-21,REMOVE_ME
44159,782,298,17,4.0,731.07,-0.02,2982.77,cancelled,2024-06-03,REMOVE_ME
44160,1253,149,17,4.0,206.99,0.11,736.88,completed,2024-11-12,REMOVE_ME
44161,1647,47,10,7.0,711.24,0.12,4381.24,completed,2023-09-02,REMOVE_ME
44162,1904,95,2,6.0,554.32,0.2,2660.74,Cancelled,2023-11-23,REMOVE_ME
44163,1088,213,6,9.0,243.54,0.2,1753.49,Cancelled,2024-03-18,REMOVE_ME
44164,1282,284,11,9.0,677.94,0.09,5552.33,completed,2024-06-17,REMOVE_ME
44165,1735,69,19,3.0,993.31,-0.08,3218.32,cancelled,2023-03-29,REMOVE_ME
44166,1480,72,11,2.0,751.79,-0.03,1548.69,completed,2023-08-31,REMOVE_ME
44167,1945,74,18,2.0,252.81,0.05,480.34,cancelled,2023-07-07,REMOVE_ME
44168,1682,296,19,3.0,522.32,0.04,1504.28,Pending,2024-09-06,REMOVE_ME
44169,1369,210,9,10.0,531.56,-0.01,5368.76,Completed,2024-12-24,REMOVE_ME
44170,693,245,5,2.0,982.14,0.29,1394.64,Pending,2024-01-23,REMOVE_ME
44171,1277,118,17,10.0,776.16,-0.03,7994.45,cancelled,2023-01-03,REMOVE_ME
44172,132,194,11,5.0,299.9,0.3,1049.65,Cancelled,2024-08-12,REMOVE_ME
44173,766,294,19,1.0,805.27,0.09,732.8,Completed,2023-09-12,REMOVE_ME
44174,637,80,7,2.0,73.46,0.12,129.29,Pending,2023-09-16,REMOVE_ME
44175,474,32,1,9.0,424.06,-0.03,3931.04,cancelled,2023-03-25,REMOVE_ME
44176,1062,298,10,6.0,607.95,0.28,2626.34,cancelled,2023-03-19,REMOVE_ME
44177,1929,219,10,6.0,916.33,0.25,4123.49,Cancelled,2023-08-21,REMOVE_ME
44178,929,52,25,8.0,155.23,-0.06,1316.35,Pending,2024-11-13,REMOVE_ME
44179,1121,276,4,2.0,736.37,0.09,1340.19,Pending,2023-12-07,REMOVE_ME
44180,872,201,18,7.0,549.32,-0.02,3922.14,completed,2024-09-07,REMOVE_ME
44181,870,87,22,8.0,1031.89,0.15,7016.85,Completed,2024-08-26,REMOVE_ME
44182,863,60,11,2.0,280.16,-0.04,582.73,Pending,2023-05-28,REMOVE_ME
44183,1591,269,4,7.0,1160.36,0.19,6579.24,Completed,2023-02-15,REMOVE_ME
44184,910,31,23,9.0,303.04,0.23,2100.07,cancelled,2023-11-01,REMOVE_ME
44185,1318,177,9,10.0,94.01,0.18,770.88,completed,2023-04-11,REMOVE_ME
44186,676,73,13,7.0,688.99,-0.08,5208.76,Pending,2024-01-16,REMOVE_ME
44187,1391,79,8,9.0,1133.91,-0.09,11123.66,completed,2024-03-23,REMOVE_ME
44188,1353,212,8,8.0,524.75,0.09,3820.18,completed,2023-11-26,REMOVE_ME
44189,1266,101,18,5.0,414.29,0.07,1926.45,Completed,2024-04-06,REMOVE_ME
44190,416,29,17,6.0,421.35,0.18,2073.04,completed,2023-06-08,REMOVE_ME
44191,625,96,6,5.0,570.6,0.2,2282.4,completed,2023-07-30,REMOVE_ME
44192,1871,45,3,1.0,72.01,-0.04,74.89,completed,2023-07-07,REMOVE_ME
44193,1730,123,10,4.0,1013.34,-0.03,4174.96,cancelled,2023-11-29,REMOVE_ME
44194,684,151,23,5.0,663.25,0.22,2586.68,completed,2023-04-06,REMOVE_ME
44195,144,33,3,3.0,900.8,0.16,2270.02,Completed,2024-03-26,REMOVE_ME
44196,144,101,8,7.0,871.29,0.04,5855.07,Pending,2024-08-05,REMOVE_ME
44197,536,161,10,4.0,870.5,-0.1,3830.2,cancelled,2024-11-29,REMOVE_ME
44198,1761,290,2,5.0,614.05,0.16,2579.01,completed,2024-03-04,REMOVE_ME
44199,1041,270,22,10.0,269.11,0.12,2368.17,cancelled,2023-10-25,REMOVE_ME
44200,1939,139,9,2.0,583.64,0.03,1132.26,Completed,2024-05-04,REMOVE_ME
44201,1933,173,7,4.0,87.34,-0.04,363.33,Pending,2024-08-04,REMOVE_ME
44202,1203,161,6,8.0,626.72,0.15,4261.7,Pending,2023-09-28,REMOVE_ME
44203,1596,256,23,6.0,1195.44,0.29,5092.57,Completed,2024-01-13,REMOVE_ME
44204,245,183,16,9.0,391.96,0.29,2504.62,cancelled,2024-02-17,REMOVE_ME
44205,1112,277,16,5.0,570.85,0.26,2112.14,Cancelled,2024-01-08,REMOVE_ME
44206,741,201,6,1.0,1000.01,-0.04,1040.01,cancelled,2023-02-15,REMOVE_ME
44207,1628,101,5,9.0,940.81,0.3,5927.1,Cancelled,2024-08-04,REMOVE_ME
44208,193,2,16,1.0,366.05,0.07,340.43,cancelled,2024-07-21,REMOVE_ME
44209,743,264,6,8.0,974.83,-0.09,8500.52,completed,2024-05-06,REMOVE_ME
44210,98,272,20,7.0,538.08,0.27,2749.59,completed,2024-10-10,REMOVE_ME
44211,375,193,12,6.0,563.2,-0.05,3548.16,Pending,2023-02-25,REMOVE_ME
44212,174,254,15,9.0,1149.63,-0.07,11070.94,Completed,2024-06-08,REMOVE_ME
44213,82,274,25,1.0,129.49,0.04,124.31,completed,2023-03-09,REMOVE_ME
44214,979,294,8,8.0,792.42,0.07,5895.6,Completed,2023-07-11,REMOVE_ME
44215,1410,132,14,8.0,269.81,0.2,1726.78,cancelled,2024-10-20,REMOVE_ME
44216,1795,84,20,6.0,293.73,0.2,1409.9,completed,2024-09-22,REMOVE_ME
44217,1967,141,10,2.0,215.68,0.28,310.58,Cancelled,2024-05-17,REMOVE_ME
44218,1299,202,24,9.0,364.45,0.04,3148.85,Completed,2023-12-28,REMOVE_ME
44219,1281,214,19,8.0,308.43,0.25,1850.58,cancelled,2023-09-11,REMOVE_ME
44220,251,200,4,10.0,383.66,0.03,3721.5,completed,2023-11-21,REMOVE_ME
44221,148,22,4,2.0,355.59,0.19,576.06,Pending,2023-05-21,REMOVE_ME
44222,358,37,10,9.0,59.34,0.15,453.95,Pending,2023-06-01,REMOVE_ME
44223,662,69,15,7.0,823.06,0.08,5300.51,Completed,2024-04-13,REMOVE_ME
44224,50,216,18,2.0,79.4,0.25,119.1,cancelled,2023-04-17,REMOVE_ME
44225,332,154,17,2.0,462.4,-0.05,971.04,Cancelled,2024-11-27,REMOVE_ME
44226,786,89,10,2.0,216.43,0.11,385.25,Cancelled,2023-04-05,REMOVE_ME
44227,1299,72,9,2.0,396.46,0.13,689.84,cancelled,2023-06-26,REMOVE_ME
44228,673,151,1,2.0,627.98,0.15,1067.57,Pending,2023-09-02,REMOVE_ME
44229,884,150,16,6.0,245.58,0.26,1090.38,Cancelled,2023-12-19,REMOVE_ME
44230,645,22,13,10.0,133.67,0.26,989.16,completed,2023-05-30,REMOVE_ME
44231,204,74,18,4.0,91.9,0.08,338.19,Cancelled,2023-01-14,REMOVE_ME
44232,14,167,7,9.0,236.56,0.0,2129.04,cancelled,2024-07-26,REMOVE_ME
44233,732,184,15,5.0,823.9,0.11,3666.36,completed,2024-03-22,REMOVE_ME
44234,878,48,16,10.0,1012.65,-0.08,10936.62,Completed,2023-11-17,REMOVE_ME
44235,290,237,16,7.0,998.59,0.29,4962.99,completed,2023-11-09,REMOVE_ME
44236,885,217,18,4.0,994.21,0.06,3738.23,Pending,2023-07-06,REMOVE_ME
44237,999,208,15,5.0,1009.41,0.11,4491.87,cancelled,2023-01-19,REMOVE_ME
44238,126,180,1,1.0,580.9,0.11,517.0,completed,2024-07-30,REMOVE_ME
44239,1393,139,25,9.0,195.97,0.04,1693.18,completed,2023-03-03,REMOVE_ME
44240,1008,10,1,7.0,84.66,0.21,468.17,Completed,2024-01-27,REMOVE_ME
44241,772,210,4,9.0,283.91,0.03,2478.53,completed,2024-02-11,REMOVE_ME
44242,36,99,25,5.0,1194.93,0.25,4480.99,cancelled,2024-04-22,REMOVE_ME
44243,196,134,7,6.0,405.86,0.1,2191.64,Cancelled,2024-10-02,REMOVE_ME
44244,542,230,22,3.0,653.59,0.01,1941.16,Pending,2024-01-14,REMOVE_ME
44245,1735,105,6,2.0,511.65,-0.01,1033.53,cancelled,2023-03-27,REMOVE_ME
44246,931,130,3,6.0,510.58,0.09,2787.77,Cancelled,2024-01-18,REMOVE_ME
44247,1067,257,25,10.0,1020.62,-0.04,10614.45,Pending,2023-06-29,REMOVE_ME
44248,778,159,4,6.0,426.83,-0.07,2740.25,cancelled,2023-07-08,REMOVE_ME
44249,502,79,16,1.0,1004.72,-0.09,1095.14,completed,2024-07-09,REMOVE_ME
44250,142,185,10,9.0,1032.58,0.13,8085.1,completed,2023-05-27,REMOVE_ME
44251,33,268,21,6.0,51.67,-0.06,328.62,Pending,2023-03-20,REMOVE_ME
44252,1453,235,15,4.0,290.36,0.05,1103.37,cancelled,2023-07-15,REMOVE_ME
44253,788,275,21,10.0,215.82,0.21,1704.98,cancelled,2023-09-14,REMOVE_ME
44254,819,23,6,9.0,571.41,0.27,3754.16,completed,2024-11-30,REMOVE_ME
44255,1807,61,10,9.0,97.36,-0.09,955.1,Pending,2024-01-09,REMOVE_ME
44256,1582,90,23,9.0,749.47,0.2,5396.18,Cancelled,2023-12-30,REMOVE_ME
44257,975,36,7,5.0,823.48,0.24,3129.22,Cancelled,2024-05-06,REMOVE_ME
44258,1723,173,24,6.0,208.16,0.07,1161.53,Completed,2024-03-13,REMOVE_ME
44259,333,20,18,5.0,876.33,0.23,3373.87,Completed,2024-05-24,REMOVE_ME
44260,729,129,25,6.0,1007.89,-0.05,6349.71,Completed,2024-07-30,REMOVE_ME
44261,1885,232,16,1.0,1029.27,-0.03,1060.15,Pending,2024-12-14,REMOVE_ME
44262,219,163,24,9.0,483.67,-0.01,4396.56,cancelled,2024-01-17,REMOVE_ME
44263,170,199,3,1.0,528.63,0.13,459.91,Completed,2023-07-02,REMOVE_ME
44264,1878,113,19,8.0,783.11,-0.07,6703.42,Pending,2024-05-21,REMOVE_ME
44265,1313,59,20,7.0,797.99,0.03,5418.35,completed,2024-07-16,REMOVE_ME
44266,1072,7,14,10.0,1049.65,0.04,10076.64,Completed,2023-10-30,REMOVE_ME
44267,587,97,20,2.0,123.49,-0.08,266.74,Cancelled,2024-03-23,REMOVE_ME
44268,1188,46,2,3.0,830.79,-0.0,2492.37,cancelled,2024-01-10,REMOVE_ME
44269,493,143,1,8.0,757.18,0.03,5875.72,Cancelled,2024-01-05,REMOVE_ME
44270,43,6,12,5.0,1190.29,0.01,5891.94,cancelled,2024-02-01,REMOVE_ME
44271,1645,44,15,10.0,754.32,-0.04,7844.93,completed,2023-04-17,REMOVE_ME
44272,1504,193,11,4.0,285.32,0.02,1118.45,Cancelled,2024-11-23,REMOVE_ME
44273,1078,122,22,3.0,994.91,-0.03,3074.27,completed,2024-03-12,REMOVE_ME
44274,1242,230,19,5.0,490.8,0.03,2380.38,Cancelled,2023-06-13,REMOVE_ME
44275,1312,232,8,4.0,474.43,0.29,1347.38,Cancelled,2023-08-03,REMOVE_ME
44276,1178,28,15,7.0,138.2,0.11,860.99,Cancelled,2024-07-31,REMOVE_ME
44277,66,36,17,10.0,982.77,-0.07,10515.64,cancelled,2023-01-17,REMOVE_ME
44278,1440,297,9,2.0,460.46,0.29,653.85,Cancelled,2023-08-22,REMOVE_ME
44279,711,123,24,2.0,156.75,0.3,219.45,Pending,2023-07-04,REMOVE_ME
44280,1693,242,18,9.0,792.67,0.11,6349.29,Completed,2023-07-04,REMOVE_ME
44281,212,245,6,7.0,84.96,0.19,481.72,Pending,2023-04-20,REMOVE_ME
44282,196,137,14,1.0,798.55,-0.03,822.51,Completed,2024-09-29,REMOVE_ME
44283,490,52,19,5.0,742.64,0.25,2784.9,cancelled,2024-07-08,REMOVE_ME
44284,962,76,19,1.0,49.82,0.24,37.86,Pending,2023-04-20,REMOVE_ME
44285,1149,36,13,10.0,573.61,0.27,4187.35,Cancelled,2023-08-28,REMOVE_ME
44286,1230,269,11,10.0,542.38,0.12,4772.94,cancelled,2024-09-20,REMOVE_ME
44287,125,256,16,8.0,1038.21,0.27,6063.15,Pending,2023-02-23,REMOVE_ME
44288,1598,8,13,9.0,423.4,0.28,2743.63,Cancelled,2024-05-26,REMOVE_ME
44289,1679,241,1,2.0,508.55,-0.02,1037.44,cancelled,2024-07-13,REMOVE_ME
44290,1257,128,21,6.0,869.67,0.27,3809.15,Completed,2024-09-30,REMOVE_ME
44291,904,262,15,9.0,87.74,0.0,789.66,Completed,2024-12-06,REMOVE_ME
44292,1485,253,22,6.0,190.77,-0.08,1236.19,Completed,2023-07-16,REMOVE_ME
44293,219,131,5,3.0,41.9,0.18,103.07,Cancelled,2024-09-30,REMOVE_ME
44294,14,165,14,1.0,905.19,0.19,733.2,Cancelled,2024-02-23,REMOVE_ME
44295,1783,26,23,2.0,475.14,0.12,836.25,completed,2024-11-25,REMOVE_ME
44296,672,131,22,6.0,724.04,0.06,4083.59,Pending,2024-12-31,REMOVE_ME
44297,1658,38,12,6.0,300.91,0.22,1408.26,cancelled,2023-10-27,REMOVE_ME
44298,143,91,20,3.0,112.99,-0.05,355.92,Pending,2023-03-24,REMOVE_ME
44299,1250,149,9,10.0,1087.94,0.24,8268.34,Cancelled,2023-12-11,REMOVE_ME
44300,1776,171,4,7.0,566.26,0.02,3884.54,cancelled,2024-07-09,REMOVE_ME
44301,1027,125,9,6.0,612.87,-0.08,3971.4,Completed,2024-08-25,REMOVE_ME
44302,384,131,19,3.0,392.28,0.15,1000.31,cancelled,2024-08-31,REMOVE_ME
44303,681,53,16,10.0,162.37,0.01,1607.46,cancelled,2024-08-18,REMOVE_ME
44304,566,264,2,10.0,727.51,0.18,5965.58,completed,2024-01-07,REMOVE_ME
44305,593,42,14,3.0,533.43,0.09,1456.26,completed,2024-06-06,REMOVE_ME
44306,1484,211,9,5.0,60.4,0.09,274.82,Pending,2024-05-16,REMOVE_ME
44307,1041,57,16,7.0,121.91,0.05,810.7,Completed,2024-12-28,REMOVE_ME
44308,268,35,7,3.0,741.71,0.29,1579.84,completed,2024-05-06,REMOVE_ME
44309,458,258,10,4.0,351.34,-0.07,1503.74,Pending,2023-05-19,REMOVE_ME
44310,1864,264,15,9.0,849.02,0.29,5425.24,Completed,2023-11-23,REMOVE_ME
44311,1230,14,8,6.0,882.17,-0.09,5769.39,Pending,2023-06-06,REMOVE_ME
44312,804,235,11,7.0,1182.75,0.29,5878.27,Cancelled,2023-04-09,REMOVE_ME
44313,1501,135,4,6.0,1035.85,-0.08,6712.31,Pending,2024-12-04,REMOVE_ME
44314,1570,147,24,7.0,666.06,0.05,4429.3,Cancelled,2024-11-16,REMOVE_ME
44315,200,294,12,5.0,642.94,-0.01,3246.85,Cancelled,2023-12-29,REMOVE_ME
44316,1689,161,17,8.0,209.93,0.23,1293.17,Pending,2023-08-18,REMOVE_ME
44317,820,107,22,1.0,625.52,0.05,594.24,Completed,2023-06-19,REMOVE_ME
44318,1474,196,25,8.0,338.55,0.22,2112.55,Completed,2024-08-03,REMOVE_ME
44319,806,92,12,7.0,49.91,0.24,265.52,Completed,2024-05-18,REMOVE_ME
44320,1954,274,16,7.0,373.1,0.08,2402.76,Cancelled,2024-07-04,REMOVE_ME
44321,663,13,17,8.0,1168.18,0.23,7195.99,cancelled,2023-12-12,REMOVE_ME
44322,729,148,24,1.0,116.94,0.18,95.89,completed,2023-05-16,REMOVE_ME
44323,1971,49,6,5.0,130.0,0.08,598.0,Completed,2023-07-15,REMOVE_ME
44324,1860,181,3,10.0,895.25,0.05,8504.88,Cancelled,2024-10-30,REMOVE_ME
44325,1062,37,17,4.0,271.98,0.09,990.01,Pending,2023-08-19,REMOVE_ME
44326,1646,97,24,4.0,831.55,0.07,3093.37,completed,2024-04-20,REMOVE_ME
44327,1341,140,17,6.0,953.5,-0.07,6121.47,completed,2024-09-20,REMOVE_ME
44328,965,208,5,7.0,545.26,-0.03,3931.32,cancelled,2024-02-01,REMOVE_ME
44329,46,5,13,1.0,270.44,0.17,224.47,Cancelled,2024-12-16,REMOVE_ME
44330,1964,145,7,9.0,963.44,-0.02,8844.38,cancelled,2024-03-26,REMOVE_ME
44331,1221,86,5,4.0,450.88,-0.03,1857.63,completed,2023-02-02,REMOVE_ME
44332,770,188,10,6.0,439.16,0.06,2476.86,Completed,2024-12-29,REMOVE_ME
44333,1378,72,22,3.0,895.77,-0.09,2929.17,Cancelled,2023-05-18,REMOVE_ME
44334,1105,280,21,3.0,1121.17,0.24,2556.27,Cancelled,2024-12-08,REMOVE_ME
44335,1236,128,25,6.0,867.02,0.27,3797.55,cancelled,2023-02-07,REMOVE_ME
44336,497,150,22,4.0,565.31,0.1,2035.12,cancelled,2023-11-19,REMOVE_ME
44337,478,100,7,2.0,484.64,0.27,707.57,cancelled,2023-07-14,REMOVE_ME
44338,1635,71,21,9.0,419.49,0.02,3699.9,Completed,2023-09-05,REMOVE_ME
44339,1697,119,25,9.0,994.67,0.03,8683.47,completed,2023-08-27,REMOVE_ME
44340,126,69,17,9.0,979.83,0.23,6790.22,Cancelled,2023-12-29,REMOVE_ME
44341,1660,175,6,6.0,151.64,0.28,655.08,Pending,2024-04-09,REMOVE_ME
44342,1159,46,10,6.0,1064.84,0.23,4919.56,Pending,2023-06-01,REMOVE_ME
44343,1907,89,9,9.0,186.86,-0.01,1698.56,Cancelled,2024-11-22,REMOVE_ME
44344,723,19,21,6.0,987.81,0.13,5156.37,cancelled,2024-01-22,REMOVE_ME
44345,557,65,12,9.0,990.89,0.24,6777.69,Pending,2024-09-04,REMOVE_ME
44346,196,172,13,10.0,407.86,0.2,3262.88,Cancelled,2024-06-27,REMOVE_ME
44347,173,294,18,10.0,366.39,-0.06,3883.73,Pending,2023-10-31,REMOVE_ME
44348,1272,96,22,9.0,634.71,0.22,4455.66,completed,2024-01-06,REMOVE_ME
44349,910,49,22,9.0,783.63,0.12,6206.35,Completed,2024-10-31,REMOVE_ME
44350,837,178,16,6.0,354.0,-0.02,2166.48,cancelled,2024-02-07,REMOVE_ME
44351,283,68,24,10.0,993.94,0.3,6957.58,cancelled,2024-09-08,REMOVE_ME
44352,1265,291,20,1.0,607.01,0.18,497.75,cancelled,2023-01-19,REMOVE_ME
44353,359,219,16,1.0,1102.26,0.3,771.58,Cancelled,2024-02-17,REMOVE_ME
44354,176,34,17,6.0,393.97,-0.01,2387.46,cancelled,2023-05-02,REMOVE_ME
44355,1248,121,22,5.0,1184.22,0.01,5861.89,Pending,2023-05-14,REMOVE_ME
44356,419,229,19,6.0,553.88,-0.05,3489.44,Completed,2023-10-04,REMOVE_ME
44357,428,1,17,1.0,312.42,0.16,262.43,completed,2024-06-10,REMOVE_ME
44358,26,177,8,7.0,492.14,0.03,3341.63,Completed,2024-12-18,REMOVE_ME
44359,1754,182,2,4.0,492.23,0.1,1772.03,Completed,2024-09-07,REMOVE_ME
44360,572,138,9,1.0,1153.6,-0.06,1222.82,completed,2023-08-13,REMOVE_ME
44361,924,278,13,9.0,927.8,-0.04,8684.21,Cancelled,2024-12-04,REMOVE_ME
44362,485,35,1,8.0,521.51,0.09,3796.59,cancelled,2023-06-09,REMOVE_ME
44363,1694,84,23,9.0,925.74,0.23,6415.38,Completed,2023-08-16,REMOVE_ME
44364,1779,278,9,4.0,925.68,0.27,2702.99,Cancelled,2024-07-25,REMOVE_ME
44365,1929,188,20,2.0,682.85,0.29,969.65,Pending,2024-11-29,REMOVE_ME
44366,1688,101,4,4.0,1037.04,-0.05,4355.57,Pending,2024-09-10,REMOVE_ME
44367,443,207,11,10.0,433.19,0.25,3248.92,completed,2023-01-29,REMOVE_ME
44368,695,79,4,2.0,858.68,0.17,1425.41,completed,2023-01-22,REMOVE_ME
44369,1782,147,22,9.0,367.78,-0.05,3475.52,Completed,2024-02-24,REMOVE_ME
44370,143,89,25,9.0,1141.7,-0.03,10583.56,Completed,2024-03-11,REMOVE_ME
44371,901,277,22,1.0,868.99,0.1,782.09,completed,2024-10-26,REMOVE_ME
44372,1725,204,2,3.0,545.7,0.29,1162.34,Cancelled,2023-07-05,REMOVE_ME
44373,1156,300,8,1.0,531.8,0.11,473.3,Completed,2024-06-28,REMOVE_ME
44374,1963,286,17,1.0,161.54,0.03,156.69,Pending,2024-08-31,REMOVE_ME
44375,1723,287,10,4.0,165.56,0.12,582.77,Completed,2023-03-12,REMOVE_ME
44376,1750,127,16,7.0,1185.35,0.13,7218.78,Cancelled,2023-09-07,REMOVE_ME
44377,1877,29,16,6.0,610.09,0.19,2965.04,Completed,2024-10-07,REMOVE_ME
44378,13,77,8,5.0,222.13,0.03,1077.33,cancelled,2023-02-04,REMOVE_ME
44379,254,192,9,9.0,850.67,0.14,6584.19,Cancelled,2023-11-10,REMOVE_ME
44380,1898,13,1,7.0,412.81,0.06,2716.29,completed,2023-03-10,REMOVE_ME
44381,1036,36,22,7.0,765.24,0.13,4660.31,completed,2023-11-25,REMOVE_ME
44382,326,292,15,5.0,1053.3,0.09,4792.52,completed,2023-08-24,REMOVE_ME
44383,395,64,7,9.0,313.42,0.05,2679.74,Completed,2023-12-04,REMOVE_ME
44384,1345,259,22,1.0,1013.96,0.14,872.01,Cancelled,2024-02-10,REMOVE_ME
44385,1487,175,25,10.0,518.8,0.13,4513.56,Cancelled,2023-09-09,REMOVE_ME
44386,1684,94,1,3.0,835.2,-0.07,2680.99,Completed,2024-06-10,REMOVE_ME
44387,1154,266,10,9.0,220.73,0.13,1728.32,Completed,2023-09-10,REMOVE_ME
44388,1744,293,24,2.0,226.63,0.19,367.14,Cancelled,2024-07-18,REMOVE_ME
44389,1629,241,1,3.0,831.31,0.09,2269.48,cancelled,2023-11-25,REMOVE_ME
44390,1628,15,16,10.0,952.1,0.27,6950.33,Cancelled,2024-09-15,REMOVE_ME
44391,80,127,21,6.0,1151.77,0.2,5528.5,Cancelled,2023-04-01,REMOVE_ME
44392,1123,125,20,9.0,1009.06,-0.04,9444.8,Cancelled,2023-12-15,REMOVE_ME
44393,1183,88,17,4.0,238.7,0.18,782.94,cancelled,2024-12-07,REMOVE_ME
44394,1408,41,2,9.0,922.82,0.23,6395.14,Completed,2023-02-17,REMOVE_ME
44395,845,269,23,6.0,483.16,0.02,2840.98,Completed,2024-10-29,REMOVE_ME
44396,1151,235,17,1.0,1090.42,0.2,872.34,completed,2024-10-09,REMOVE_ME
44397,415,45,13,6.0,647.18,0.01,3844.25,completed,2024-11-03,REMOVE_ME
44398,827,48,6,4.0,108.51,0.28,312.51,completed,2024-02-05,REMOVE_ME
44399,111,2,22,8.0,605.57,0.17,4020.98,Completed,2023-03-30,REMOVE_ME
44400,995,37,15,9.0,1198.34,0.2,8628.05,Pending,2024-11-23,REMOVE_ME
